Id,SalePrice
1563,125762.44249897805
1564,162712.3176182041
1565,156458.04292137892
1566,230835.31128219102
1567,84968.21055320889
1568,226805.91207930236
1569,149384.80201662352
1570,130285.06533587683
1571,133511.93929690693
1572,146494.07531680065
1573,245832.59435890446
1574,119802.19886905573
1575,220211.36047145387
1576,223834.84674342553
1577,202944.34078212292
1578,153251.87982013897
1579,143861.8297451969
1580,189196.1656901485
1581,142036.1508720534
1582,129738.73381932144
1583,340871.7213176182
1584,233244.21368715086
1585,139972.1828587001
1586,73970.18466412318
1587,104779.7024458373
1588,155707.48296770675
1589,103087.62079302357
1590,133106.27585502114
1591,103249.43599264204
1592,128251.74495844121
1593,118706.97799427714
1594,138964.8646954626
1595,127635.25885679248
1596,225430.6925671072
1597,167272.82579370486
1598,184910.32007085433
1599,194068.06043057638
1600,190700.45057228504
1601,82295.91885815506
1602,111246.16933505927
1603,99522.79142253712
1604,276417.15376754326
1605,256168.27629786075
1606,170424.60546395968
1607,176438.4074465186
1608,214278.13043330153
1609,195462.4665145115
1610,161944.2738452105
1611,146463.10972203297
1612,167944.5688785938
1613,164637.65577735385
1614,124991.95939501295
1615,89487.03161193623
1616,83179.62256438207
1617,88747.66657582778
1618,125607.96259708407
1619,137289.46995503473
1620,152309.17066357814
1621,140813.91916473635
1622,152032.55600218015
1623,286618.8055593405
1624,217731.41517917975
1625,127494.48647635918
1626,168679.7656356452
1627,187612.95765771903
1628,283976.28157787165
1629,177470.80716037608
1630,337666.2265635645
1631,220821.92090203025
1632,237173.18663986918
1633,169382.10883635373
1634,183455.8765499387
1635,180856.22932279605
1636,158909.84248535222
1637,183244.78508652406
1638,211629.3528409865
1639,178841.87402915928
1640,249899.7869941409
1641,179088.4595312713
1642,221147.02074533317
1643,230195.22104510153
1644,229139.17461507017
1645,179934.70690829813
1646,154162.80147159012
1647,167592.41483853385
1648,139484.58720534132
1649,138852.310873416
1650,125350.69069355498
1651,124262.13029704319
1652,93275.13714402507
1653,96621.41558795478
1654,153953.49155198256
1655,157238.79241041013
1656,148596.69246491347
1657,153625.41885815506
1658,153655.69484943454
1659,143060.2280624063
1660,149019.83345823683
1661,425535.35975609755
1662,374230.9872257801
1663,380972.2780692192
1664,424391.3477994277
1665,316089.33563837036
1666,336105.3420425126
1667,351869.18875187356
1668,328338.7590952446
1669,300111.1489644366
1670,339330.51144570106
1671,267600.55964709085
1672,458866.3259980924
1673,301144.4519689331
1674,255561.1144229459
1675,188464.54108189128
1676,187028.8838056956
1677,211612.2947608666
1678,469895.8833969206
1679,378459.2027524186
1680,321988.45939501293
1681,265007.08815914975
1682,308893.2618885407
1683,187764.8971249489
1684,173494.5784507426
1685,173678.61455920426
1686,170862.78529091156
1687,168522.47796021256
1688,188999.64644365717
1689,188018.36929418176
1690,186450.45762365445
1691,175584.27783076715
1692,268026.5414566017
1693,172773.1302970432
1694,185736.40850252076
1695,170147.56700504155
1696,275554.876686197
1697,169963.43040604988
1698,342558.49523095787
1699,333908.9551710042
1700,236159.1348276332
1701,261013.0799155198
1702,264337.150906118
1703,259335.01618067856
1704,293548.3683403734
1705,227819.574465186
1706,404232.3525684698
1707,219574.3545782804
1708,217077.53951492027
1709,284981.73974655947
1710,228254.43067856657
1711,270826.7003678975
1712,246860.93650361086
1713,256276.01137757188
1714,216761.06281509742
1715,201825.38036517237
1716,182490.1870827088
1717,171982.60474860336
1718,129191.1813598583
1719,209693.11060771224
1720,253969.82099059818
1721,171004.84500613163
1722,119397.39402507154
1723,156460.47942498978
1724,216758.16231775447
1725,225934.61575146476
1726,190403.7983376482
1727,174260.4291456602
1728,184813.3136326475
1729,164795.93166643957
1730,157247.46634418858
1731,131476.53351955308
1732,132437.85277285735
1733,123164.67059544896
1734,130212.89811282192
1735,130496.28362174683
1736,118952.79424989781
1737,365695.6617727211
1738,212602.60525957216
1739,274689.60720125353
1740,209126.2349434528
1741,183866.44335059274
1742,171197.96140482355
1743,164831.90230276604
1744,299638.39450197574
1745,227780.05865921787
1746,251023.3629241041
1747,219670.66991415725
1748,208394.03355361766
1749,163740.22905027933
1750,147542.38319253305
1751,229947.95401280827
1752,121396.72700640414
1753,146316.94314620522
1754,211200.89078893582
1755,168911.61159558524
1756,126108.07143343778
1757,119573.99025752826
1758,152477.70234364353
1759,171731.93234773132
1760,163511.4318708271
1761,154853.9199822864
1762,175157.4735658809
1763,167686.4745878185
1764,119472.40703774356
1765,174932.5975609756
1766,173918.6128900395
1767,206390.02081346232
1768,139520.98634010082
1769,169938.97118135987
1770,140179.58849979562
1771,134590.33608120997
1772,144173.58161874916
1773,137790.30181223602
1774,138974.1360880229
1775,132527.29963210248
1776,124173.16940318845
1777,116211.71528818639
1778,131664.5948017441
1779,115102.16483853385
1780,173106.19638234092
1781,131411.23228641503
1782,99059.17965662897
1783,127434.27476495435
1784,99052.70292274152
1785,115161.16105736476
1786,155527.42764681837
1787,164585.23657855293
1788,61481.59681155471
1789,102968.66936912386
1790,92652.92158332198
1791,184026.64286687557
1792,154006.26222918654
1793,142306.3940591361
1794,142033.9564654585
1795,138016.07392015262
1796,123469.91831312169
1797,115667.89092519417
1798,124501.06969614388
1799,114003.27023436435
1800,121646.99911432076
1801,131376.28256574465
1802,148259.44209020303
1803,149746.27479901892
1804,141655.46941000136
1805,134971.11200436027
1806,113175.95455784167
1807,143666.35597492848
1808,120485.49972748331
1809,121645.08206158876
1810,146442.2472407685
1811,120635.44910750784
1812,114563.45830494617
1813,119573.672571195
1814,102277.11915792341
1815,60460.24700231639
1816,100130.7698596539
1817,125484.45241177271
1818,142144.9685243221
1819,112584.88213653085
1820,81127.86595585229
1821,125142.04970023164
1822,154339.90874097287
1823,65773.55375391743
1824,128409.06710723531
1825,135619.72618885408
1826,102238.75316800654
1827,109628.39692056138
1828,134051.9353454149
1829,114307.55940863877
1830,141257.91660989233
1831,180463.65029295546
1832,115380.50844801744
1833,145441.77752418586
1834,132589.04745196895
1835,172453.77847799426
1836,132084.27292546668
1837,102003.61173184359
1838,134945.6592519417
1839,87181.74202888677
1840,165453.01396648044
1841,150504.22063632647
1842,89308.19951628288
1843,140725.05848889495
1844,133946.26931462053
1845,143270.16732524865
1846,149898.94995912252
1847,157380.28420084482
1848,64826.16156833356
1849,122956.99781986646
1850,127559.79183131218
1851,152850.7774219921
1852,129448.43926284235
1853,137973.4393309715
1854,171373.3488554299
1855,154066.75926556753
1856,222574.2942839624
1857,166546.28985556617
1858,135290.15935413545
1859,121454.64489371849
1860,156110.96334650496
1861,121211.39383771631
1862,280383.4791865377
1863,277100.21334650496
1864,276866.7552459463
1865,322925.91807466955
1866,324642.93544760864
1867,241461.7955102875
1868,297406.54867829406
1869,199286.39644365717
1870,245800.2077599128
1871,257744.26294454286
1872,171059.9134759504
1873,223747.66483853385
1874,138447.62637961574
1875,211228.88843847936
1876,193998.23545442158
1877,216399.38952854613
1878,211948.5540945633
1879,132343.08618340374
1880,136470.33860198938
1881,249616.88162556206
1882,251519.60515737836
1883,198372.87808284507
1884,218904.81969614388
1885,253811.1297860744
1886,296073.22799427714
1887,208946.7313666712
1888,281477.2831107781
1889,165931.4675023845
1890,140951.17625017033
1891,141072.70789617114
1892,112560.08676250171
1893,138122.57027524186
1894,131915.15083798883
1895,148989.53958304948
1896,124043.24533315166
1897,115624.6659967298
1898,106586.04319389563
1899,127310.29496525411
1900,137500.70326338738
1901,162538.96307398827
1902,146478.7841667802
1903,209912.4403869737
1904,132493.27820547757
1905,178465.87188309035
1906,153286.90070173048
1907,196462.132374983
1908,116280.33696688923
1909,136270.68159831042
1910,126746.49553753919
1911,196549.73054912113
1912,263349.37811690965
1913,144955.95459190625
1914,73805.83863605396
1915,323728.55167597765
1916,74471.49206295135
1917,255048.33287913885
1918,135282.51771358497
1919,158929.6522346369
1920,161729.8458236817
1921,403167.84047554166
1922,330638.25316800654
1923,205685.37416541763
1924,233110.6783621747
1925,224348.61575146476
1926,385737.4891674615
1927,141686.50701730483
1928,161825.8003133942
1929,128956.59974110915
1930,130395.11769314621
1931,138358.2177408366
1932,139835.03692601173
1933,171908.6755688786
1934,181273.89828314484
1935,177844.3785256847
1936,189667.80624063226
1937,186304.0553208884
1938,169452.2854612345
1939,242391.94737021392
1940,195117.47162419948
1941,177292.15206431394
1942,194289.79346641235
1943,198205.54929145658
1944,313718.9208679657
1945,366127.19685924513
1946,160231.57214879413
1947,304071.70339964575
1948,175956.9185856384
1949,240187.9605532089
1950,183087.7715969478
1951,273813.37130399235
1952,232323.81376890585
1953,167035.42883907887
1954,203172.0171004224
1955,133486.19505382204
1956,291707.06138438475
1957,159429.93207521463
1958,313794.42301403463
1959,142596.877265295
1960,115844.76161602398
1961,125679.59687968387
1962,92010.49189262843
1963,104261.02861425263
1964,115076.60757596402
1965,152915.3885747377
1966,153586.74778580188
1967,282056.4144638234
1968,397395.092587546
1969,385802.2511581959
1970,419042.3117931598
1971,392502.7354544216
1972,355875.13966480445
1973,265117.2871985284
1974,319415.1919198801
1975,456992.1095857746
1976,274152.6914089113
1977,359370.4773129854
1978,351176.3511377572
1979,325078.64136803383
1980,193883.0173048099
1981,332808.07167188986
1982,226359.8382613435
1983,214047.44372530316
1984,167044.38820002726
1985,220535.2323886088
1986,225334.7280624063
1987,178762.99158604714
1988,179006.20319525822
1989,189104.5701730481
1990,224697.3006199755
1991,217347.1789072081
1992,215183.56642594357
1993,171816.3352295953
1994,241413.66909660716
1995,183436.33083526365
1996,264782.0766453195
1997,318933.5868646955
1998,358331.5145455784
1999,247179.41913067177
2000,301351.3614252623
2001,267916.9356519962
2002,241895.692669301
2003,250705.06043057638
2004,271048.41156833357
2005,225719.64916882408
2006,222153.46695735113
2007,257924.7187968388
2008,207207.80365172366
2009,192584.79970023164
2010,189760.37402915928
2011,139627.22329336422
2012,177508.1903188445
2013,182873.66013762093
2014,192939.0087886633
2015,195569.25034064584
2016,192902.55671753647
2017,197864.70639732934
2018,129795.13676931462
2019,134167.88969886905
2020,115714.57923422809
2021,115027.78798201389
2022,175938.44488349912
2023,149631.87716310122
2024,233878.2024799019
2025,350834.9632443112
2026,180445.92185583868
2027,152078.6197370214
2028,163628.3621406186
2029,168961.0219375937
2030,277260.2198187764
2031,254368.20697642732
2032,260496.0379479493
2033,271347.7474792206
2034,162634.72319117046
2035,207303.72748330835
2036,202105.35563428258
2037,208172.12835536175
2038,315450.69805150566
2039,206785.5606349639
2040,396851.6658264069
2041,273306.59892355907
2042,203629.72857337512
2043,166572.11881727754
2044,171517.39194713175
2045,223823.81455239133
2046,138926.78593813872
2047,150834.7542240087
2048,133440.96375528
2049,138350.274628696
2050,174708.3750170323
2051,105926.71430031338
2052,135789.53219103417
2053,142877.84950265702
2054,85452.55487804877
2055,168109.7910137621
2056,134827.65128082846
2057,126567.73286551301
2058,219859.46498160512
2059,136239.4791524731
2060,166854.54816732527
2061,179490.1013421447
2062,137980.47843711678
2063,116803.33938547486
2064,138463.00160103556
2065,119432.6514170868
2066,172417.05804605532
2067,136939.06918517512
2068,143991.5244243085
2069,90994.49475405368
2070,111871.04734977518
2071,102216.3458236817
2072,132928.0238452105
2073,138787.49407276197
2074,178465.29714538765
2075,149066.31601716857
2076,124274.172571195
2077,150290.80171004223
2078,131490.43296089384
2079,130514.02800109006
2080,116584.45530726257
2081,121485.15891129582
2082,134546.39310532768
2083,144233.5696620793
2084,112049.31404142253
2085,129292.60021801335
2086,118223.60471453877
2087,120439.86731843575
2088,106061.96688922196
2089,87717.2514988418
2090,136423.4977517373
2091,128145.47380433301
2092,136638.29843984195
2093,133974.10072898216
2094,130510.077428805
2095,144335.70138983513
2096,91106.85379479494
2097,95562.66139801063
2098,144446.29711132305
2099,65209.47373620384
2100,119165.4375936776
2101,124320.90969478131
2102,142772.6089385475
2103,105800.7563019485
2104,130840.48521596947
2105,132495.51372802834
2106,80568.88128491619
2107,228099.2914566017
2108,121679.20666984603
2109,116443.6974383431
2110,127891.6164327565
2111,156815.31881046464
2112,133929.03576781577
2113,116023.09146341463
2114,106917.65553890176
2115,147630.14027796703
2116,113040.87634555117
2117,147030.81775446248
2118,115743.89269655266
2119,107685.17297997003
2120,113885.50040877503
2121,115547.55532088841
2122,110751.7909456329
2123,89091.91981196348
2124,180672.88206840167
2125,138603.17114048236
2126,152025.5581141845
2127,154976.3578825453
2128,136086.78004496527
2129,102568.33219784712
2130,145692.01045782806
2131,159108.17802152882
2132,115168.44992505791
2133,119409.7676113912
2134,119992.0993323341
2135,106907.2472067039
2136,82425.49328927646
2137,119049.96811554708
2138,137203.50129445427
2139,152941.7646477722
2140,136945.81346232456
2141,137563.19229459055
2142,137297.63731434802
2143,147500.47697233956
2144,123905.63615615206
2145,136478.92362719716
2146,152816.08434391607
2147,158631.5430576373
2148,127367.98777081346
2149,139630.78198664667
2150,217119.14998637416
2151,127435.37539174274
2152,176933.28069219238
2153,164318.0312372258
2154,109818.05474179043
2155,126027.72564382068
2156,234889.6413339692
2157,237987.08792069764
2158,236333.75292955444
2159,215098.05494617796
2160,172011.93204115002
2161,250639.38091020574
2162,427456.2916609892
2163,336729.2007766726
2164,258393.39756778855
2165,177983.57337511925
2166,145540.74785393104
2167,214230.47193078074
2168,210566.83536585368
2169,194393.8591769996
2170,221797.23381932144
2171,150226.56356451835
2172,142472.8292342281
2173,164856.2695871372
2174,239481.6546872871
2175,317211.22850524593
2176,326605.0737838943
2177,251407.65673116228
2178,223105.55678566563
2179,144288.75528001093
2180,203368.71906935552
2181,192530.92420629514
2182,227302.6328518872
2183,196112.26226325112
2184,137092.8120997411
2185,131724.77697915246
2186,143648.65499386837
2187,150927.01570377435
2188,155397.9675023845
2189,205757.81274696824
2190,87852.19307807603
2191,93833.9831380297
2192,94476.95615887723
2193,98353.85301130945
2194,101073.91783621747
2195,116589.89140209838
2196,109544.79585093337
2197,113201.51866739338
2198,157235.18374437932
2199,161215.0318844529
2200,126449.6576849707
2201,130206.16381659626
2202,193328.47877776262
2203,155261.66780215286
2204,172601.29809919608
2205,109201.29155879548
2206,130742.2147772176
2207,231824.68619702957
2208,232006.17144706362
2209,190431.767134487
2210,123584.40969478131
2211,113762.47363401008
2212,109714.98330835265
2213,103955.0701730481
2214,147066.88469137484
2215,105555.56090748058
2216,151453.33536585368
2217,77865.05079029841
2218,92084.81775446246
2219,81871.02071126856
2220,86273.27749012128
2221,323699.5339623927
2222,254638.23681700503
2223,281885.57974519685
2224,220722.29884861698
2225,134864.20135577052
2226,187664.9027115411
2227,201817.27810328384
2228,275278.27786483173
2229,235369.22775582504
2230,161070.27806921926
2231,215761.69127265294
2232,179344.4315642458
2233,181501.34674342553
2234,238834.79942771496
2235,217995.3300177136
2236,268025.67325248674
2237,370927.450742608
2238,218850.57892764683
2239,115052.39865785529
2240,162861.96225643822
2241,155751.02902302766
2242,134880.20506881046
2243,135168.2336149339
2244,99203.7268701458
2245,96810.63792751057
2246,144140.60072898216
2247,101951.46549257392
2248,124530.33110778035
2249,125722.41984602806
2250,134815.92757868918
2251,139506.10955171005
2252,174532.92185583868
2253,155846.411534269
2254,180808.03018122358
2255,190612.20527319796
2256,178664.13438479358
2257,194902.61275378117
2258,174319.34023708952
2259,178722.94828995777
2260,149849.30511650088
2261,197899.58720534132
2262,208119.53713039926
2263,331600.0069491756
2264,409619.14869191987
2265,180962.09766316938
2266,284362.9861697779
2267,362057.8729731571
2268,355964.5189399101
2269,163330.42185583868
2270,180663.0517441068
2271,237671.33029023028
2272,209292.7746968252
2273,166127.25180542306
2274,174707.44822182858
2275,161685.3464027797
2276,186743.88826815644
2277,176195.19355498024
2278,151356.47945905436
2279,124190.82483989644
2280,121383.32535086524
2281,179016.05412862787
2282,178607.63056955987
2283,93529.88826815641
2284,106230.33996457284
2285,150992.61895353592
2286,131912.93377844393
2287,333123.9649816051
2288,279608.9687968388
2289,383344.73913339694
2290,415095.2049325521
2291,310089.8328791389
2292,405811.38690557296
2293,431994.22673388745
2294,369802.3930712631
2295,451749.1717195803
2296,272536.69648453465
2297,310382.6682790571
2298,325413.70377435617
2299,362571.6130603624
2300,318503.2877094972
2301,288919.02551437524
2302,241138.8724621883
2303,238884.2228505246
2304,243607.57909796975
2305,183875.42512603896
2306,183733.17785120587
2307,186904.40557296632
2308,219940.146375528
2309,279715.8724962529
2310,217076.79792887316
2311,202467.59391606486
2312,173939.95728300858
2313,172568.42131080528
2314,174551.3684766317
2315,173093.6700844802
2316,186128.48194576916
2317,181263.65404005995
2318,174141.20234364353
2319,176546.40659490397
2320,178869.0163850661
2321,255293.4252963619
2322,170843.06666439568
2323,180405.65938820003
2324,170999.76209292817
2325,214340.40625425807
2326,166401.64848753234
2327,217358.34183812508
2328,221153.28665349504
2329,183214.15758277694
2330,177440.1619089794
2331,349294.0887041831
2332,392951.8231707317
2333,309557.56254258077
2334,258403.11670527322
2335,257802.36384384794
2336,334974.48879275104
2337,201608.61486578552
2338,273285.6989371849
2339,230734.0775309988
2340,404192.38976699824
2341,216926.92894127266
2342,234472.23484125902
2343,215455.21474315302
2344,234729.22397465596
2345,243648.73218422127
2346,216247.86776127538
2347,200787.67512603896
2348,228068.86435481673
2349,157733.37869600762
2350,296640.92117454694
2351,255400.9127265295
2352,254767.6883430985
2353,227006.48732797382
2354,118003.87689058455
2355,157368.3025616569
2356,153233.61159558524
2357,200948.97877776262
2358,199033.22353181633
2359,123020.7600831176
2360,124416.67659081618
2361,138915.3856111187
2362,266197.89174274425
2363,142570.3687491484
2364,153497.2809987737
2365,217584.46716173866
2366,190421.5918040605
2367,221102.80314075487
2368,205524.4263182995
2369,222668.8951151383
2370,169205.02629786075
2371,164263.26318299497
2372,185287.08161874916
2373,256186.9353794795
2374,291064.7704728164
2375,237373.3025616569
2376,272991.2570173048
2377,345333.837886633
2378,140801.45285461235
2379,196622.85256846983
2380,142085.89368442568
2381,163124.70101512468
2382,192675.5221419812
2383,211544.88254530588
2384,230443.29561248125
2385,152380.05518463007
2386,140441.6609892356
2387,136751.56424581006
2388,108461.09320070854
2389,126584.1451492029
2390,140802.19076168415
2391,134114.21355089248
2392,112416.05048371712
2393,162194.68452786485
2394,147445.59374574193
2395,192723.62719716583
2396,147215.69631421176
2397,203259.49509469955
2398,128692.18149611664
2399,61571.38135304538
2400,59116.066357814416
2401,116909.47193078077
2402,138288.1242676114
2403,135855.3297451969
2404,146684.14610301133
2405,156562.65407412453
2406,135031.2024799019
2407,124449.2990530045
2408,137813.8223872462
2409,132839.43480038154
2410,162618.96491347594
2411,121204.10648589727
2412,158679.72646137077
2413,138609.7414497888
2414,132854.2819525821
2415,133162.82112685652
2416,126154.00619975473
2417,130386.94529227415
2418,126167.3388063769
2419,135997.7253031748
2420,124644.3055934051
2421,152201.7517372939
2422,121570.29169505383
2423,133172.51832674752
2424,147899.68442567106
2425,195989.63094427035
2426,129757.50987873008
2427,139493.29516964164
2428,180996.3669777899
2429,114816.33648998501
2430,129922.05317481945
2431,112257.32262569832
2432,135553.97448562476
2433,142490.71143888813
2434,142595.40771903528
2435,150405.71889903257
2436,105546.80126720262
2437,106659.73351274015
2438,123421.14249216515
2439,116101.91075078349
2440,124718.73593132579
2441,108734.30821637825
2442,105063.97254394332
2443,114732.54571467501
2444,127049.07477176728
2445,90089.04244447473
2446,134856.22176045785
2447,213210.9335059272
2448,146481.82960893854
2449,115518.04816732524
2450,152894.05876141164
2451,129022.32708815916
2452,206917.20040196212
2453,102860.5915656084
2454,127065.93776400054
2455,108472.3407821229
2456,131748.70339964572
2457,116808.34841259028
2458,108164.26113911977
2459,110444.13026297861
2460,133243.31353045374
2461,117490.63854067311
2462,132783.73082163784
2463,118850.61459326884
2464,168072.18919471317
2465,126199.21992097015
2466,112939.02786483172
2467,144634.9796293773
2468,91995.9977517373
2469,93554.99386837444
2470,186014.56117999728
2471,203879.40897942497
2472,168993.40986510424
2473,125366.91708679657
2474,107971.62218967162
2475,218734.9298269519
2476,111005.3523640823
2477,131102.04387518734
2478,163038.77118817277
2479,125474.81012399509
2480,145855.6760457828
2481,129928.6400735795
2482,133542.43606077123
2483,120984.70738520235
2484,127889.46205205069
2485,125726.91442975882
2486,152365.7886973702
2487,192178.46545850934
2488,147652.27657037743
2489,153561.9916882409
2490,151124.2437661807
2491,97961.58430985147
2492,184367.67284371168
2493,143554.5832538493
2494,169867.2011854476
2495,101471.40438070582
2496,225924.00592723803
2497,148425.23579506745
2498,114518.62542580733
2499,96565.3133601308
2500,131078.64399100695
2501,133826.7922741518
2502,145406.74431121408
2503,98693.33659217876
2504,195590.95660171687
2505,217877.90761684155
2506,263205.94958441204
2507,314358.7094631421
2508,263897.5320207112
2509,218066.2436980515
2510,227567.32276195666
2511,183431.4393309715
2512,217041.38789344596
2513,220773.4446791116
2514,245202.48978062405
2515,150277.50057909795
2516,162563.64675023843
2517,133059.80232320479
2518,145196.34694781306
2519,226704.70466003544
2520,208465.22176045785
2521,192066.62024799018
2522,222514.44951628288
2523,130303.54918926285
2524,141101.47445156018
2525,146591.18776400056
2526,140025.49437934323
2527,118303.76454557842
2528,127620.31870827088
2529,131545.95755552527
2530,121972.551812236
2531,259664.76791797247
2532,228800.097526911
2533,199491.40741245402
2534,242410.92039106146
2535,297577.75044283964
2536,236743.41453195259
2537,226503.84364354814
2538,185583.31768633326
2539,187637.9975132852
2540,176359.5787232593
2541,181129.5797111323
2542,164346.6427987464
2543,129852.62109960485
2544,135329.4637893446
2545,129146.53290639052
2546,142926.9207657719
2547,138345.98780487804
2548,158358.25132851888
2549,166162.11834037333
2550,475115.84844665485
2551,143239.17948630603
2552,121256.551812236
2553,89437.89365036109
2554,113871.34555116501
2555,107177.23688513422
2556,107256.79660035427
2557,121212.84718626516
2558,155355.5452718354
2559,136817.65482354542
2560,121583.53696007631
2561,130333.59670936095
2562,128043.8408161875
2563,139963.0701730481
2564,172691.04302357268
2565,129302.53171412999
2566,149499.85665622022
2567,130427.65499386837
2568,188161.73249080256
2569,187297.26400054502
2570,122705.18455057457
2571,174903.26393241587
2572,190169.4897124949
2573,228922.80637689057
2574,285906.2254053686
2575,126410.7618204115
2576,132020.43776400056
2577,162442.5895898624
2578,95707.71535631557
2579,83091.32729254666
2580,130406.94559885543
2581,135957.02970431937
2582,116234.33720534132
2583,264277.70040196215
2584,163984.0595448971
2585,188082.83005177818
2586,210656.80542308217
2587,209466.13162556206
2588,154134.77176727075
2589,144394.39773811147
2590,224450.68197302084
2591,210433.19685924513
2592,230386.20884997956
2593,253336.7268020166
2594,176403.7642730617
2595,203118.106179316
2596,352656.9521733206
2597,187917.96518599265
2598,268638.6144229459
2599,322423.34245128767
2600,168201.1464095926
2601,138554.6242676114
2602,88332.36476359177
2603,95964.5933029023
2604,87788.15574328927
2605,85397.02956806104
2606,145625.76543125766
2607,176714.8578825453
2608,201046.54346641235
2609,164951.64944134076
2610,114068.70408093746
2611,158097.87920697645
2612,152998.2185583867
2613,129023.52786483172
2614,118958.37440386973
2615,150157.6398351274
2616,139089.5279329609
2617,183726.46092791934
2618,187872.31755007495
2619,220880.3704864423
2620,185600.0316800654
2621,187026.910546396
2622,188949.36176590816
2623,244808.9497206704
2624,265930.8495367216
2625,311781.3522278239
2626,164562.42042512604
2627,190640.14119771088
2628,398438.15639051644
2629,451752.824465186
2630,348393.9385815506
2631,432524.28828859515
2632,385800.4846028069
2633,308201.9663441886
2634,388738.36704591906
2635,150817.2560294318
2636,195897.04605532088
2637,183839.79271699142
2638,250409.05225507563
2639,180454.65853658537
2640,153512.69246491347
2641,110888.06247445155
2642,192992.1640209838
2643,109973.427101785
2644,132707.2612753781
2645,94663.8385338602
2646,90851.29104782667
2647,98342.94542853249
2648,137049.43679883727
2649,141531.11435481673
2650,149517.1060771222
2651,147856.03965117864
2652,429554.7402234637
2653,254257.9368442567
2654,253548.56983240222
2655,370080.0757596403
2656,320775.22053413274
2657,335301.5462597084
2658,278255.9911772721
2659,298767.914906663
2660,310686.2654653223
2661,339806.48862242815
2662,357712.5744992506
2663,275925.0961643276
2664,275102.7551778172
2665,303500.80675160105
2666,277701.140857065
2667,166601.22979970023
2668,176578.62917291184
2669,179449.5772925467
2670,289883.13530453737
2671,179993.26720261615
2672,183780.5412181496
2673,214466.45469410002
2674,213160.25885679247
2675,166505.13547486032
2676,184932.2671004224
2677,196047.36769314623
2678,258357.9321092792
2679,281648.99373211607
2680,277429.0983444611
2681,391040.33219784714
2682,325261.621746832
2683,443469.7373279738
2684,304751.8346504973
2685,332927.6482831448
2686,255539.5580801199
2687,327819.12525548437
2688,225613.25613162556
2689,208785.34616432758
2690,440137.70711268566
2691,189346.76008311758
2692,128160.20350183948
2693,196734.56881046464
2694,120375.59524458373
2695,190177.49489031202
2696,186179.26301267202
2697,193108.44563292002
2698,199883.5425466685
2699,182203.840032702
2700,169817.422571195
2701,156260.73961030113
2702,120887.4049598038
2703,144240.2525889086
2704,143010.49710451014
2705,129266.5611118681
2706,119643.32824635509
2707,125061.92791933505
2708,137105.9016896035
2709,106747.83393514104
2710,126283.41994822182
2711,275649.03914020985
2712,347870.8342417223
2713,172712.42263932416
2714,150309.96348276333
2715,169715.09371167736
2716,156162.4124540128
2717,188269.1733206159
2718,229716.94822182858
2719,157630.10277285735
2720,171125.45966752965
2721,143786.76195666986
2722,166852.7377026843
2723,145789.19600763047
2724,132235.99148385337
2725,135215.26945087887
2726,144582.01049189264
2727,169760.60771222238
2728,166720.938138711
2729,153093.6372802834
2730,144716.15513012672
2731,116239.8022891402
2732,117040.12815097425
2733,163365.89228777762
2734,148173.27813734842
